59368808736334135,60,23,110,0,0,0
59691302652894267,0,0,0,0,23,109
59824289471907618,60,23,110,0,0,0
60457724125785585,0,0,0,0,23,110
60533681262958240,0,0,10,0,23,100
61249558930922388,0,0,0,0,25,109
64920356735768709,0,16,76,0,6,35
65661685550961651,60,25,110,0,0,0
65715031345978010,0,0,0,0,25,112
65764590187494692,60,23,111,0,0,0
67717500383842441,60,23,110,0,0,0
69853736712843975,60,23,111,0,0,0
70182746366818454,60,23,96,0,0,14
71127059866109077,0,0,0,0,23,110
71415536013878409,60,23,110,0,0,0
71642071084075706,0,0,65,0,47,154
73491667571474362,60,23,113,0,0,0
74012759254354951,0,0,0,0,25,112
76672837933820692,0,0,0,0,23,111
76703009444581800,60,23,111,0,0,0
77807862794479435,0,0,0,0,23,111
77980192110590523,0,0,0,0,23,109
78840133745304014,0,0,0,0,21,113
79135691913174305,0,0,0,0,21,108
79410870082912863,60,23,109,0,0,0
79610494098791827,60,23,113,0,0,0
80263292273438478,60,23,111,0,0,0
80520335943904125,60,23,110,0,0,0
81559780630790716,0,0,10,0,23,99
81706403479954977,0,0,9,0,23,101
82088361624635309,0,0,0,0,23,110
82144094845516289,0,0,0,0,0,0
82665482356362548,60,49,194,0,0,26
83689976843066398,60,22,108,0,0,0
84438037538006885,60,23,110,0,0,0
84556309993044773,0,11,64,0,11,46
85365680052177919,60,23,111,0,0,0
85496058573776375,60,23,110,0,0,0
86280978327987306,0,2,28,0,20,80
86895211682051637,60,23,110,0,0,0
87849527496468364,60,23,110,0,0,0
87946307455185718,0,0,73,0,23,38
88628218071357383,0,0,0,0,23,111
88675705127108349,0,0,0,0,23,110
88712362375492389,60,23,110,0,0,0
89462909834904041,60,23,110,0,0,0
90748735992987823,60,41,183,0,8,37
91749266999228130,0,0,0,0,23,111
91947023206290590,60,47,220,0,0,0
92038577632884970,0,0,0,0,23,111
92513589928799374,0,0,0,0,23,111
95739916925095637,60,23,109,0,0,0
96562112022963516,60,23,109,0,0,0
97178307441486002,60,26,110,0,0,0
97685427922386029,60,25,112,0,0,0
97882969113201039,60,23,109,0,0,2
98968564618185222,0,4,29,0,20,81
100927970158485910,60,23,109,0,0,0
101309509464394483,0,0,10,0,23,99
104915753821730949,0,0,9,0,25,103
106468360682739586,60,23,111,0,0,0
107097686070974319,60,20,94,0,4,16
107274698920910512,60,23,92,0,0,21
107685653027490811,60,23,109,0,0,0
108258734115101969,60,45,212,0,2,10
108968345947796639,0,0,0,0,23,110
110446890183797413,0,0,0,0,23,112
110851142722660937,60,23,110,0,0,0
111535992101736451,60,25,113,0,0,0
111941507920209544,60,48,221,0,0,0
112134751317840421,0,0,0,0,0,0
112999047392063113,60,23,113,0,0,0
114242703022172426,60,22,109,0,0,0
114275044024650773,60,25,112,0,0,0
114551850046024710,60,23,90,0,0,19
114885739531774322,60,25,112,0,0,0
115153419187560180,60,25,110,0,0,0
115475171852550934,60,23,112,0,0,0
117337394419525839,0,0,0,0,23,112
117383178898485873,60,11,67,0,13,45
117659288711469627,60,23,108,0,0,0
118180560078308617,60,25,111,0,0,0
118693972130481955,60,23,111,0,0,0
119434102936925358,60,23,75,0,0,35
119435691402838226,60,23,110,0,0,0
119512675364449332,60,23,112,0,0,0
119519432107012204,60,23,110,0,0,0
119532402360818144,0,0,0,0,0,0
119701008135004703,60,25,111,0,0,0
122674762669669512,60,23,110,0,0,0
122815034483791934,0,0,0,0,25,112
123140478120335491,60,25,112,0,0,0
123211612705343960,60,47,220,0,0,0
124304200816908449,0,0,0,0,23,110
125544985669731489,60,23,109,0,0,0
125934946912374861,60,23,111,0,0,0
126240136410779229,60,21,97,0,26,122
126265568968087537,0,0,0,0,23,111
128235168101517102,60,23,110,0,0,0
128817129437663666,0,0,0,0,23,109
129421761143784785,0,0,0,0,23,111
129946501323005459,0,0,37,0,25,74
130268670653042910,60,23,110,0,0,0
130955237087450280,0,0,0,0,25,111
131125180600695244,0,0,0,0,22,109
132685522945208451,60,25,112,0,0,0
132827610670114440,60,23,110,0,0,0
133296564565142068,0,0,0,0,23,109
133425691340349200,0,0,0,0,23,111
134586904582732400,0,0,0,0,23,110
134748699979859945,60,25,110,0,0,0
134796070600334172,60,23,108,0,0,0
135451686603330143,60,23,110,0,0,0
135571940966317143,0,0,0,0,23,111
135982805079134958,0,0,0,0,23,108
137439482528430942,0,0,0,0,25,111
137489854657495758,60,23,110,0,0,0
137747008306160997,60,23,111,0,0,0
137875932477977592,60,23,111,0,0,0
138609105862509057,60,22,110,0,0,0
139971215420649907,60,22,108,0,0,0
140081486377960539,60,23,112,0,0,0
140426302414450911,0,11,71,0,10,37
140579288388772065,60,23,107,0,0,0
141281596244420894,60,23,109,0,0,0
141479961267451253,0,0,0,0,23,110
141753187992730294,60,23,109,0,0,0
142429685949740815,60,23,110,0,0,0
144582376162315302,60,25,111,0,0,0
144733081795525009,60,23,109,0,0,0
145417959116960440,0,0,9,0,23,102
145837327256477189,60,23,111,0,0,0
145932111898266027,60,48,218,0,0,0
146650035412498370,60,23,110,0,0,0
146743917580309815,0,0,0,0,23,111
146933989365680790,60,25,112,0,0,0
147034955688321174,0,0,9,0,25,101
147939721419553834,0,0,0,0,23,110
148019985962430842,0,0,0,0,23,110
148103440192678691,0,16,48,0,8,62
148737879070767015,60,25,109,0,0,0
148795032015503980,0,0,0,0,23,109
149184572186781476,60,25,112,0,0,0
150190987832295679,60,23,110,0,0,0
150719494401923102,0,11,67,0,13,45
151503822592870597,60,48,222,0,0,0
151841899671632191,0,0,0,0,23,110
152588649579355725,0,0,0,0,23,112
152768986927483535,60,21,108,0,0,0
152977603852070841,60,5,16,0,18,95
155188683674693066,60,23,111,0,0,0
155313638600073426,60,23,82,0,0,28
156529009532176037,60,13,47,0,10,66
156728906253552292,60,23,111,0,0,0
157673618457918136,60,23,110,0,0,0
158406589678859173,0,0,0,0,26,112
158671928024418647,60,23,110,0,0,0
161284159705101174,0,11,70,0,11,39
161303667492656727,0,0,0,0,25,113
162706314408379319,60,23,111,0,0,0
163605270147516691,0,0,9,0,23,101
163683871869387623,60,25,110,0,0,0
164413650212299631,60,23,111,0,0,0
164613129127588175,60,23,110,0,0,0
165802462521250297,60,23,103,0,0,6
168026561171127270,0,0,0,0,50,191
168365839720755693,60,47,220,0,0,0
168576246522596286,60,50,224,0,0,0
168921235812740107,60,23,102,0,0,9
169228895931457980,0,0,24,0,25,87
171819201025808799,60,21,108,0,2,3
171913390339822107,60,22,110,0,0,0
172108283591540042,0,0,0,0,23,112
172112775132029564,60,23,100,0,0,10
173008600959739084,0,16,104,0,6,9
173113714660183551,60,25,111,0,0,0
174082200375603286,60,23,102,0,0,9
174542786303357357,0,0,0,0,23,110
176727949560886529,60,23,110,0,0,0
177568850000954941,60,25,110,0,0,0
178216229362527831,0,0,0,0,23,111
178239698550477108,60,23,110,0,0,2
178862861222744612,60,23,111,0,0,0
180254492480774710,60,23,111,0,0,0
180898067617405719,60,23,110,0,0,0
185099711074799014,60,23,110,0,0,0
185219586269140039,60,48,220,0,0,0
185941962687503759,60,50,193,0,0,0
186027590898392813,60,16,79,0,8,31
186066571492343251,60,23,110,0,0,0
186782073132835914,60,23,110,0,0,0
188201077234290272,60,21,109,0,0,0
188983528751923443,60,23,110,0,0,0
189887911053525869,0,0,0,0,23,113
190587005039343334,60,23,110,0,0,0
191331733720214713,60,71,274,0,0,0
191535644409838384,60,49,194,0,0,0
191562357790381001,60,23,110,0,0,0
193199038459042425,0,0,0,0,23,110
193219532417572392,0,0,0,0,23,110
193360778883936060,0,0,0,0,23,110
194064016206126980,60,23,111,0,0,0
194445483012394945,60,23,110,0,0,0
194982952493716367,0,0,0,0,23,111
195360898806120509,60,25,110,0,0,0
195848896712461417,0,0,10,0,23,100
196776374386234036,60,25,114,0,0,0
197110945004784568,0,0,0,0,23,110
197325949503875091,0,0,0,0,23,113
198267071251238285,0,0,0,0,23,112
199226999564790180,60,23,110,0,0,0
199260688075265634,60,23,48,0,0,62
199385451887935082,60,48,222,0,0,0
200167416351454357,60,23,113,0,0,0
200183483618661437,0,0,0,0,23,111
200859691255616550,60,21,109,0,0,0
203579134595321677,60,23,111,0,0,0
207146620966629535,60,23,111,0,0,0
207553092401694021,60,47,219,0,0,0
208974981066050916,0,0,0,0,23,112
209183373802266038,0,0,0,0,23,110
209521535290787783,0,0,0,0,23,113
210468821879069602,60,23,112,0,0,0
212183430335524329,0,0,0,0,23,110
212490049492260483,0,0,0,0,21,109
213124882750299254,0,0,0,0,25,112
216716787515611232,60,23,111,0,0,0
217234380669414232,60,23,93,0,0,15
218417547706234182,60,23,110,0,0,0
218496535953532546,60,23,111,0,0,0
218837831150362498,60,23,112,0,0,0
219481587825507923,60,23,109,0,0,0
219695402222975151,60,23,112,0,0,0
220388773230587556,60,47,218,0,0,4
221031507125373830,60,25,109,0,0,0
221640060735411187,60,14,81,0,10,30
222120335767680780,60,23,109,0,0,0
222250116281386738,60,45,208,0,2,11
223111248623147507,0,0,0,0,23,109
223865218816979210,60,23,110,0,0,0
224225803114581178,60,23,111,0,0,0
225247510228180716,60,23,111,0,0,0
225730487211411888,60,25,114,0,0,0
226072070942895639,0,0,0,0,23,110
226384701555673146,60,47,195,0,0,0
226728173686183326,60,23,111,0,0,0
227734553629043364,60,23,111,0,0,0
229392696493371616,60,23,111,0,0,0
229554809545304622,0,0,0,0,25,113
229647184903513856,60,47,225,0,0,0
229756281923043870,60,48,222,0,0,0
230165194803740161,60,23,110,0,0,0
230886630117100654,0,5,40,0,41,180
231334548188799266,0,11,69,0,12,40
231472248821231732,60,48,196,0,0,0
231622156909387251,60,23,111,0,0,0
231626137940016414,0,0,0,0,23,110
231926578378663872,0,10,81,0,13,29
232226342017986199,0,0,0,0,23,111
232484462789236206,60,23,113,0,0,0
233202058964258241,60,25,111,0,0,0
234403512707663205,60,25,112,0,0,0
234569288492497785,0,0,0,0,23,111
235721186065263803,0,0,0,0,23,110
236194390929989847,60,23,113,0,0,0
236338356365502628,60,23,110,0,0,0
236543936783854823,60,48,220,0,0,0
236628194444457636,60,23,109,0,0,2
236849387439060411,60,23,109,0,0,0
238655432931047196,60,23,112,0,0,0
239878387785911044,60,23,109,0,0,0
240097989922711621,60,23,110,0,0,0
240743210063855243,0,0,0,0,23,112
240843637090206550,0,0,0,0,23,111
241103109799067101,60,23,109,0,0,0
241792020293855920,0,0,0,0,23,109
241823535668799681,60,48,222,0,0,0
241881995341951220,60,21,153,0,27,42
242070892659920452,60,23,113,0,0,0
242679649744503405,0,0,0,0,23,110
242711181652148953,60,45,218,0,0,0
243398378211753725,60,21,109,0,0,0
245176429888429088,0,0,10,0,23,101
245254723147851575,60,47,221,0,0,0
245857556228995031,0,21,56,0,2,54
246415742806248437,60,23,110,0,0,0
246505907494256090,60,23,109,0,0,0
247090130107873031,0,0,0,0,23,109
247257093746400410,60,23,111,0,0,0
247628394492274140,60,23,109,0,0,0
251178014192795913,60,21,108,0,0,0
252637428915843079,0,8,159,0,40,62
253923395862299876,60,40,182,0,8,39
254936496134140541,60,48,196,0,0,0
255281555607428387,60,13,101,0,10,11
255570871642680471,0,0,0,0,23,110
257009155878804554,60,23,109,0,0,0
259693267266088361,60,21,106,0,1,6
260465380976367836,60,25,111,0,0,0
260481755251486255,60,23,111,0,0,0
261116786802362432,0,4,30,0,20,80
262328792080722116,0,0,0,0,25,111
262841265877764950,60,49,194,0,0,26
263216768403963823,60,23,111,0,0,0
263527344476124274,60,21,111,0,0,0
264348482398543112,60,47,220,0,0,0
264518098330048319,60,49,221,0,0,0
264845592669014577,60,25,110,0,0,0
267283574377882519,60,23,110,0,0,0
267404321924500393,60,47,191,0,0,2
269542400927297147,60,23,110,0,0,0
271958967638533554,60,23,109,0,0,0
272039024606786236,60,23,111,0,0,0
272819484819652364,60,23,113,0,0,0
272977797039888453,60,23,111,0,0,0
273328954584548114,60,23,110,0,0,0
273630551366702124,0,0,0,0,23,110
274110167960305880,60,45,201,0,4,19
274445836607151976,0,0,0,0,0,0
274614981129391348,60,23,113,0,0,0
275283200330093891,60,21,108,0,0,0
276690370979176858,60,23,110,0,0,0
277448271614433550,0,0,0,0,23,114
277585435283306347,60,25,111,0,0,0
278905336815760718,60,23,109,0,0,0
280641348777919142,0,0,0,0,23,109
282961189894707970,60,23,110,0,0,0
284087187623705685,0,0,0,0,25,114
284239040495575980,60,23,110,0,0,0
284503359166357286,0,14,82,0,10,30
284602351764806848,60,48,221,0,0,0
284697877670994683,60,25,110,0,0,0
285718313949142954,60,23,112,0,0,0
287192181371569967,60,23,110,0,0,0
287678995978626199,60,23,110,0,0,0
287937172882859474,0,0,0,0,23,109
288312054891886470,60,47,221,0,0,0
288460694648071309,60,25,111,0,0,0
288474835112200401,60,11,45,0,12,68
290924358670002028,60,47,221,0,0,0
290952689368418289,0,0,18,0,21,90
291150013994047777,60,47,197,0,0,0
293048097587806143,60,23,110,0,0,0
293857813278950485,60,1,3,0,21,109
294330749305213289,60,23,110,0,0,0
296324887233357044,60,23,110,0,0,0
296459912806652740,60,23,110,0,0,0
296582754573075709,60,23,87,0,0,22
297113768181061919,60,23,114,0,0,0
297223327206882911,60,23,109,0,0,0
297495694066894964,60,23,111,0,0,0
298215208449301787,60,23,110,0,0,0
298380606950830017,60,20,96,0,4,16
298858335924989405,60,23,110,0,0,0
299214288082750710,60,25,112,0,0,0
299227269549581664,60,25,110,0,0,0
299331931566263572,60,47,192,0,0,0
299634262919578009,0,2,19,0,22,91
301442141659374291,0,0,0,0,23,110
304199174738670686,0,21,109,0,0,0
305363387441199517,60,25,113,0,0,0
305828845765475035,0,0,9,0,23,100
306126560605825989,60,25,110,0,0,0
306275589933283277,0,0,16,0,23,93
307252058134940443,60,23,109,0,0,0
308085499022847293,60,48,220,0,0,0
309735876414151577,60,47,220,0,0,0
310470931442227493,0,1,10,0,21,99
311438101364271303,60,23,110,0,0,0
311711549401365736,60,23,111,0,0,0
311745909071821197,0,2,25,0,20,84
312955272398231324,60,47,196,0,0,0
313197198264667562,60,47,221,0,0,0
313346149486183214,60,48,221,0,0,0
313846408352682813,60,23,111,0,0,0
314673837493155820,0,0,0,0,25,112
314822283402322856,60,23,110,0,0,0
315743336432337622,60,23,111,0,0,0
315824352121934166,0,12,65,0,9,44
317071197431838664,0,0,17,0,25,93
317582422283248435,60,21,107,0,0,0
319862492293157085,60,50,221,0,0,0
320491314504503293,60,27,188,0,20,35
321846354188869985,60,23,111,0,0,0
322058335023872951,60,23,114,0,0,0
322932842643564114,60,23,109,0,0,0
323267668953027520,60,23,109,0,0,0
323473244543441503,60,25,111,0,0,0
324302037458289853,60,23,110,0,0,0
324582074486154866,60,21,108,0,0,0
324737130170744338,0,0,9,0,23,101
325043072015552093,60,25,111,0,0,0
325241388429901200,60,45,154,0,0,64
326214117694283828,60,21,108,0,0,0
326547313497330132,60,25,112,0,0,0
326856182599942694,0,0,0,0,23,111
327085277641225014,0,13,47,0,8,61
327950348653727288,0,0,0,0,23,112
328487196413370199,60,48,215,0,0,4
328570290881190736,0,0,0,0,23,110
329697652999698776,60,23,109,0,0,0
330168536625620852,0,0,0,0,23,109
332573856100750857,0,11,66,0,13,45
333184290404283337,60,23,113,0,0,0
333363422900954809,60,23,108,0,0,0
334011774407854457,60,45,220,0,0,0
335433652023039477,0,0,0,0,25,112
336149300159952357,60,47,195,0,0,0
336639024708327862,0,0,0,0,23,111
337307221962101097,60,47,196,0,0,0
337562436345260694,0,0,0,0,23,111
338391885392367793,60,23,109,0,0,0
338646328301262317,0,0,0,0,25,110
339145205428107483,60,23,110,0,0,0
339216504037933986,0,0,0,0,23,109
339341849757536438,0,0,0,0,23,110
339527900019182494,60,23,110,0,0,0
340269371490240140,60,23,111,0,0,0
342546232744333035,0,1,67,0,45,153
342584710145388139,60,23,111,0,0,0
345417740273370514,60,23,111,0,0,0
346261891298810103,0,0,0,0,23,110
346366105785481385,60,23,110,0,0,0
346732276444269746,60,47,211,0,2,11
348297205658335039,60,16,102,0,6,7
348393327834868246,60,47,193,0,0,0
348804969487166414,60,23,86,0,0,24
349245600555243543,60,23,110,0,0,0
349491419735784823,60,25,112,0,0,0
349738152666253177,60,23,110,0,0,0
350127637691106807,60,25,111,0,0,0
350233737331793992,60,5,80,0,18,31
350654073670694453,60,23,109,0,0,0
350773269257067104,60,25,112,0,0,0
354909702665066788,0,0,0,0,23,110
355655264955650074,0,1,11,0,21,99
358227328268464841,60,23,112,0,0,1
359002772417355141,60,21,110,0,0,0
359546471817196481,0,6,82,0,17,32
361716544185527290,60,23,110,0,0,0
361809616932301093,60,16,87,0,6,22
362168314264335781,0,0,0,0,23,110
363037523679292279,0,0,0,0,0,0
363355339286630347,60,23,110,0,0,0
363904306866663453,60,25,96,0,0,14
364217790691395293,60,37,184,0,10,36
365248057836796932,0,0,0,0,23,111
365966483790809317,60,25,111,0,0,0
366798112457846142,60,23,108,0,0,0
367590061114712815,0,0,48,0,23,61
368600794368969848,60,47,221,0,0,0
368620176942129465,60,23,93,0,0,17
368651855887213968,60,47,192,0,0,0
369417709220692060,0,0,0,0,23,111
369705856006876454,60,23,110,0,0,0
369967654160158140,60,25,108,0,0,0
372006500694852480,0,0,0,0,23,111
372627360915703657,0,0,0,0,21,109
372637290007100155,0,0,0,0,26,112
373391096058293211,60,23,110,0,0,0
373571447391239213,0,0,0,0,23,110
374842470030039784,60,23,110,0,0,0
375417345257221559,60,23,110,0,0,0
375435321316141378,0,0,0,0,23,110
377170079141160150,60,25,110,0,0,0
377173923063790609,60,23,111,0,0,0
377405892650101043,60,23,110,0,0,0
377793925363054037,60,23,112,0,0,0
378275369516731770,60,26,112,0,0,0
378419673418951812,0,0,0,0,25,110
379226339704530410,60,23,110,0,0,0
379247355729430398,60,21,109,0,0,0
381263880267065967,60,23,111,0,0,0
381694972482906461,60,23,113,0,0,0
381861553361665328,0,0,9,0,25,101
382969169117187539,60,23,112,0,0,0
384478236891792577,60,17,109,0,5,6
384761604712076794,60,23,101,0,0,9
385760380005776549,60,23,110,0,0,0
387175508055409146,0,0,0,0,23,110
387220392248313355,60,23,109,0,0,0
387476305036639392,60,21,110,0,0,0
387776103302648182,60,25,110,0,0,0
388508865383559310,60,23,111,0,0,0
389430573344357495,60,45,218,0,0,0
390666841307464845,60,25,112,0,0,0
390698272497296040,0,1,30,0,21,80
391009927652960968,60,23,110,0,0,0
391996128555104689,0,0,19,0,23,92
392548368421681715,60,22,110,0,0,0
392690759220954956,60,23,119,0,0,0
396078877209258585,0,0,0,0,21,111
396145524999995952,0,0,10,0,23,100
396999020202274431,60,23,111,0,0,0
397600146078654208,60,48,221,0,0,0
398470402898922312,0,0,0,0,25,112
399931815373935075,0,4,29,0,20,81
400109554900777168,60,23,109,0,0,0
400616917847252076,60,25,85,0,0,25
401638865423804098,0,0,0,0,23,110
402339426917397933,0,0,0,0,21,109
403228419451722311,60,23,111,0,0,0
404347378606512385,60,45,138,0,0,83
405111180220825443,60,23,109,0,0,0
406217350297989026,60,23,110,0,0,0
406557530796761378,0,0,0,0,21,112
407289621371048153,60,25,112,0,0,0
408215883090381458,0,4,29,0,20,82
408633776881253683,0,2,90,0,22,23
409133169015950892,0,0,9,0,25,103
410358335846520463,60,25,112,0,0,0
412215526181885726,60,43,201,0,4,19
413619203222352876,0,0,0,0,23,109
414003284593290195,60,47,195,0,0,0
414501743778540647,60,17,104,0,6,7
417723991824089955,60,47,220,0,0,0
419146199117840278,60,23,113,0,0,0
420200517345159096,60,23,110,0,0,0
421098262850813416,60,15,79,0,8,36
421844698336219690,60,23,110,0,0,0
421995417777845899,0,0,0,0,25,109
422026089195847813,60,47,220,0,0,0
422048993053499733,60,23,110,0,0,0
422095329085009175,60,23,109,0,0,0
422287243221341125,0,0,0,0,25,110
422300373833879131,60,23,110,0,0,0
422847254610659449,60,23,111,0,0,0
424257797435557827,0,0,0,0,23,110
426390918794091260,60,23,110,0,0,0
426840365769859266,60,23,109,0,0,0
427574610597814096,60,47,219,0,0,0
430327590402163697,0,0,0,0,23,109
430943579200368185,60,23,109,0,0,0
433467393987673203,60,23,110,0,0,0
433914981197941777,60,50,191,0,0,4
434158555967765765,60,25,110,0,0,0
435051855806923332,60,48,220,0,0,0
435085418018390256,60,23,109,0,0,0
435159336329751478,60,23,113,0,0,0
436020987911437694,60,23,110,0,0,0
436563274646675694,60,23,110,0,0,0
437812660264950790,0,0,0,0,23,110
438538086671316417,60,23,110,0,0,0
438626569442631056,60,13,75,0,10,36
438787731138409718,60,25,112,0,0,0
438929057420935215,60,25,111,0,0,0
439661526512216740,60,21,110,0,0,0
440453156974279943,60,16,80,0,8,30
442221075012068131,60,23,110,0,0,0
442238990270735302,0,0,0,0,25,112
442727361121667460,0,0,0,0,23,111
442881591914867119,60,25,112,0,0,0
444350742588893582,60,45,158,0,4,38
445101785032416943,0,0,0,0,23,111
445481777696638394,60,23,109,0,0,0
445709763188105330,60,20,96,0,5,16
446353610775343315,60,22,103,0,1,7
446544419428868903,0,0,73,0,0,0
446849336660301089,60,47,219,0,0,0
447158844635525789,60,23,113,0,0,0
447762645128411304,60,21,102,0,0,8
448492328628553910,0,0,0,0,23,110
448691451688410426,60,23,110,0,0,0
448947650784082297,60,25,111,0,0,0
450779712077345360,0,0,9,0,23,101
451128482773222079,60,21,108,0,0,0
452391049918232490,0,0,0,0,23,110
452699122084283456,60,23,113,0,0,0
455406294575940647,60,23,108,0,0,0
455538436010497394,60,23,110,0,0,0
455892546794002902,60,23,112,0,0,0
456141811842645932,60,23,110,0,0,0
456199107064330534,60,21,109,0,0,0
456439152727050046,60,23,112,0,0,0
458437129236139637,0,0,46,0,23,64
459075411080797603,0,0,0,0,23,110
460596082134507136,60,23,110,0,0,0
460731081287471682,60,11,69,0,12,41
461066355767765872,60,23,110,0,0,0
461135498750649666,60,23,110,0,0,0
461925840980287263,60,45,196,0,0,0
461959403778557393,0,0,0,0,23,109
462371174123670682,60,23,113,0,0,0
462436365016668786,60,21,109,0,0,0
463046607006654415,0,0,0,0,25,112
463165531088896590,60,25,83,0,0,28
464344448013588853,0,0,9,0,23,100
464478016665953351,60,23,110,0,0,0
464711645090421883,60,23,112,0,0,0
465169154671904148,60,23,110,0,0,0
465504559864476360,60,23,110,0,0,0
465794482359830574,60,23,113,0,0,0
466174055692751714,60,13,61,0,10,50
466834410540172344,60,23,105,0,0,5
467965319589952770,60,23,109,0,0,0
468220492602308428,60,45,157,0,4,38
468251853021790099,60,21,109,0,0,0
472241310547045946,60,23,102,0,0,8
473153332338068963,60,23,110,0,0,0
473287249846531099,0,5,35,0,17,74
474411767154024497,0,0,9,0,25,102
474428085217571404,60,25,112,0,0,0
475357721503818543,60,25,111,0,0,0
475553722995895105,0,0,0,0,25,111
476002205509095569,60,23,110,0,0,0
476662312967805097,0,0,48,0,23,63
476762839424000907,60,23,111,0,0,0
476989989982947816,60,23,96,0,0,14
477171900993281634,0,0,0,0,23,110
477610714184532373,60,5,33,0,18,76
477857827524131568,60,23,110,0,0,0
478219350604909404,0,0,72,0,23,38
478727481664524694,0,17,104,0,6,7
478896200850284357,60,23,81,0,0,28
480765512456891135,60,43,194,0,4,29
480786736025745393,0,2,11,0,22,99
481748696350437800,60,25,111,0,0,0
482196572349659768,60,23,110,0,0,0
482349295649376493,0,0,0,0,25,111
482405053040516887,60,23,113,0,0,0
483126731544490131,60,25,112,0,0,0
483682228175170896,60,23,111,0,0,0
483943331818326309,60,23,109,0,0,0
484919085854279953,0,0,0,0,23,111
484972220587526424,60,11,56,0,11,56
485685462865038205,0,0,0,0,0,0
486611266223411104,60,23,100,0,0,9
486764243726438964,60,23,109,0,0,0
488013010143361019,60,23,111,0,0,0
490019796074317549,0,13,70,0,11,40
490349604050913580,0,1,17,0,21,93
490730977369906966,60,10,80,0,13,31
491477157174885171,60,21,110,0,0,0
492634971610977278,0,0,0,0,47,195
492727226607597272,60,25,110,0,0,0
493317329045884725,60,25,111,0,0,0
493411514049638791,60,23,109,0,0,0
494584981462594241,0,10,57,0,13,53
494632464277657045,60,23,114,0,0,0
494668949189624724,60,25,110,0,0,0
495313929250899836,60,2,3,0,21,109
495352612200987088,60,23,109,0,0,0
495802493056208503,0,0,0,0,25,112
495872192131912338,60,25,113,0,0,0
496208741215777219,60,23,109,0,0,0
496437895349938697,60,23,111,0,0,0
496544642728879876,60,23,110,0,0,0
496703628090966470,60,10,58,0,15,54
496712378214607442,60,47,163,0,0,56
496858572677556540,0,13,72,0,10,39
497059424242647445,60,23,110,0,0,0
